,epoch,loss,iou
0,0,0.4809378338795082,0.633817068075671
1,1,0.3601287837122001,0.8668656874799673
2,2,0.32856979966163635,0.883499099672984
3,3,0.3062087881798838,0.8933113135909072
4,4,0.2893604770594952,0.8991200027304261
5,5,0.2748730375486262,0.9024522248581255
6,6,0.262350243972797,0.9048173214393112
7,7,0.25020910507323696,0.9067811008595803
8,8,0.24123118087357165,0.9089031742953433
9,9,0.23404620675479665,0.9087706317989442
